"Perform the 15/15 rule by consuming 15g of fast-acting glucose, such as 3 teaspoons of dextrose powder or table sugar in 120ml of water, half a can of regular soft drink, half a glass (150ml) of fruit juice, 3 soft or jelly sweets, or a can of low-sugar soft drink. Check your blood sugar level after 15 minutes and have your next meal within 1 hour. If your next meal is more than 1 hour away, have a light snack. Monitor your blood sugar levels to ensure they are within the healthy range. If your levels are below 4.0 mmol/L, you may be experiencing hypoglycemia. Remember to also consider pre and post-exercise monitoring to manage your blood sugar effectively.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,65
"Pre-exercise Medication:
- Consume your medications as prescribed by your doctor.
- Do not skip medications and attempt to replace it with exercise.
- Consult your doctor for a medication review if you are changing your exercise routine.

Important Medicine:
- If you are on insulin, sulphonylurea (e.g., gliclazide, glimepiride, glipizide, and tolbutamide) or meglitinides (e.g., repaglinide), your blood sugar levels may decrease faster as compared to other medications.
- Start easy, monitor signs and symptoms closely, and avoid prolonged exercise.
- Consult your doctor for a medication review if you experience signs and symptoms of hypoglycemia.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,66
Exercise Recommendations for individuals with foot ulcer and lower limb pain.,11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,67
"If you have a foot ulcer or have difficulty exercising while standing, you can modify your exercises. You should still aim to include aerobic, resistance, and flexibility exercises while avoiding periods of being sedentary or inactive.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,68
"Non-weight bearing aerobic exercises such as arm cycling, supine air cycling, seated marching, and seated dance exercise can be beneficial for individuals with diabetes. Depending on the location of your ulcer, you may be able to use the recumbent exercise bike at a low intensity. It is important to discuss this with your podiatrist.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,69
"Non-weight bearing resistance exercises can be beneficial for individuals with diabetes. For the upper body, exercises like shoulder press, lateral raises, biceps curl, reverse flyers, chest press, seated row, lats pull down, and abdominal crunches can be performed. For the lower body, exercises such as straight leg raises, side lying hip abduction, knee extension, prone hip extension, and knee flexion are recommended. Depending on the location of your ulcer, seated calf press and double/single leg bridge exercises may also be suitable.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,70
"Here is the revised content focusing on diabetes-related information:

Non-weight bearing flexibility exercises can be beneficial for individuals with diabetes. For the upper body, exercises like chest stretch, deltoid stretch, neck stretches, triceps stretch, and forearm stretch can be performed while seated. Lower body exercises may include side-lying quads stretch, seated calf stretch using a towel, seated hamstring stretch, and seated gluteal stretch. These exercises can help improve flexibility and overall health for individuals managing diabetes.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,71
"For individuals with obesity, it is important to manage their weight to reduce the risk of developing diabetes.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,72
"How obesity affects you: Mechanical consequences, metabolic health, mental health, monetary health. Osteoarthritis, sleep apnoea, gastro-oesophageal reflux disease, diabetes mellitus, gout, fatty liver, certain cancers. Self-esteem, body image. Cost from treatment.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,73
"For individuals with pre-diabetes or at high risk of developing diabetes, a 5-7% weight loss is recommended to prevent or delay the onset of Type 2 diabetes. A 5% weight loss also improves glucose, lipids, and blood pressure control.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,74
"Types of interventions for weight loss in the context of diabetes include exercise only, diet + exercise, weight loss medications, very low-calorie diet, endoscopic bariatric procedures, and bariatric surgery. The expected weight loss ranges from 0 to 3%, 3 to 10%, 5 to 10%, 15 to 20%, and 25 to 30%. (SGH Obesity Centre; Swift et al., 2018)",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,75
"General considerations for individuals with obesity include starting slow and progressing gradually. For example, if you are starting a walking program, begin with leisure walking instead of brisk walking and take breaks in between. Instead of doing 20 minutes of physical activity continuously, aim for 2 sessions of 10 minutes with a break in between. It is important to monitor your energy and fatigue levels during and after exercise to ensure you do not feel excessively fatigued. Lower physical activity levels are common in adults who are overweight or obese, likely due to low exercise capacity and easy fatigue. These considerations can help individuals with obesity improve their physical activity levels and overall health.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,76
"For individuals with coronary heart disease, it is important to manage their diabetes to reduce the risk of complications.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,77
"Benefits of being physically active for individuals with Diabetes and Coronary Heart Disease include improving glucose utilisation and insulin sensitivity, controlling weight, improving fitness, reducing the risk of a cardiac event, and increasing the chances of surviving a cardiac event. Impaired glucose control and being sedentary are major risk factors for coronary heart disease. Increasing participation in physical activity and exercising is a modifiable factor that you can work on.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,78
"Seek medical attention IMMEDIATELY if you experience one or more of the following symptoms before, during, or after exercising: chest pain (with or without discomfort radiating through left shoulder/arm), dizziness/lightheadedness, profuse perspiration.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,79
"Monitoring your intensity during exercise is important for managing your diabetes. It is recommended to start off with a lower intensity if you have a less active lifestyle. You can monitor the intensity of your activity using a heart rate monitor, getting a recommendation from your health care team, or using an exertion scale like the Rating of Perceived Exertion (RPE) or talk test. Moderate intensity exercise is beneficial, while high intensity exercise should be approached with caution. Remember to stay within a safe intensity level to maximize the benefits of your workout routine.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,80
"Using the “Talk Test” to estimate exercise intensity:
Moderate Intensity: Noticeable increase in breathlessness, but can talk in phrases and short sentences.
Low Intensity: Able to sing and talk in full sentences.
High Intensity: Breathlessness and having difficulty talking.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,81
"Here is the revised content focusing on diabetes:
Exercising After A Cardiac (Heart) Event
Reduce sedentary time by adopting an active lifestyle through daily physical activities and increasing your daily step count. Seek medical clearance, get a referral for a Fitness Assessment, and enroll yourself in a Supervised Cardiac Rehabilitation Programme. This can be done through the Singapore Heart Foundation or your cardiologist at the hospital.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,82
"""Be healthy and avoid smoking and drinking.""",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,83
"Here is the revised content focusing on diabetes-related information:

""Smoking increases insulin resistance, the risk of diabetes, and its complications. To manage common withdrawal symptoms when quitting smoking, it is important to warn family and friends of potential irritability. Distract yourself by doing something else and consider doing light exercises like brisk walking to lift your mood. Additionally, taking small, regular meals can help in managing your health.""",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,84
"Managing common withdrawal symptoms when quitting smoking can help reduce the risk of diabetes and its complications. To alleviate these symptoms, it is recommended to engage in light exercises like brisk walking to release endorphins and lift your mood. Additionally, participating in relaxing hobbies, getting enough sleep, and ensuring adequate lighting when reading or watching TV can be beneficial. Sipping warm water, taking small, regular meals to regulate blood sugar levels, and doing stretching exercises are also helpful strategies. Distracting yourself by doing something else can help combat constant cravings. As your body adjusts to a nicotine-free life, you may experience symptoms such as headaches, coughing, irritability, and fatigue. These symptoms are signs that your body is adapting to the absence of nicotine and improving its overall function.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,85
"Avoid drinking excessive alcohol if you have diabetes. Alcohol can cause hypoglycemia (low blood sugar) by increasing insulin secretion, especially if consumed on an empty stomach or while taking certain diabetes medications. It can also lead to increased insulin resistance and interfere with meal plans and glucose control, particularly if you are on insulin or other diabetes medications. Different types of alcohol have varying sugar content, and commercial drinks may be mixed with sugary sodas or fruit juices. Beer, for example, is high in calories and can contribute to weight gain.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,86
"Here is the revised content focusing on diabetes management:

""What to do if drinking is unavoidable?
- Avoid drinking regularly
- Do not drink on an empty stomach
- Limit your alcohol intake per day
- Choose light beer or wine spritzer
- Dilute mixers with water
- Avoid craft beer and sweet wine
- Sip your drinks slowly
- Drink plain water for hydration
- 1 standard drink for women
- 2 standard drinks for men""",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,87
"A standard drink is equivalent to 89330 ml of beer, 100 ml of wine, 60 ml of sweet wine, or fortified wine, or 30 ml of spirit or liqueur such as brandy, vodka, or whisky. Each standard drink contains 10g of alcohol.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,88
"""Emotional well-being is important for overall health, especially when managing diabetes.""",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,89
"Diabetes can affect your emotions as well as your physical health. Difficulties coping with emotions can increase the risk of diabetes-related complications. Getting support can help you manage stress, low mood, uncertainty, or even feelings of burnout. This can happen whether you’re newly diagnosed or have been living with diabetes for a while. Here are some ways to detect and better understand how you feel. You can also consider these steps to gain greater control over your diabetes management.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,90
"Living well with diabetes begins with being clear about your symptoms, what you want to do to make it better, and what you can actually do to feel better. Positive affirmations can help motivate yourself or your loved ones on this journey. Choosing a path with the belief that 'I can', 'I want to', 'I will take one step at a time', 'I will go step-by-step', 'I'll be better than yesterday', 'I'll persevere', 'I will ask when in doubt', and 'I will be kind and patient with myself' can bring you closer to creating a healthy body and self. Feeling healthy, happy, in harmony, and willing to do what is helpful to achieve your goals for living well with diabetes is key.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,91
"Living well with diabetes involves taking care of yourself and managing the condition day-to-day. Lifestyle changes, such as healthy eating, staying active, monitoring blood sugar levels, taking medication, problem-solving, and reducing risks, can be as effective as medications in preventing complications. While starting may feel challenging, as you learn and build skills, these steps will become easier. Learning self-care strategies and ways to manage stress and diabetes distress can help you feel more independent, in control, and improve your overall health.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,92
"When stressed, your adrenal glands release 'stress hormones' such as adrenaline and cortisol into your bloodstream, leading to increased blood sugar levels. This can make diabetes control challenging. Stress can also contribute to high blood pressure, increase the risk of heart attack and stroke, and weaken the immune system. Additionally, stress can cause mood changes and disrupt sleep patterns. If you are experiencing any of these symptoms, it is important to discuss them with your doctor, nurse, or healthcare professional.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,93
"Signs that stress may be out of control and further action is needed include worries and anxious thoughts, irritability, frustration, anger, low mood or depression, changes in appetite (eating too much or not enough), significant weight loss or gain, teeth grinding, loss of memory, concentration and difficulties completing tasks, sleeping too much or too little, stomach discomfort (e.g., nausea, constipation, diarrhea), headaches, trembling, and profuse sweating. If you are experiencing any of these symptoms, talk with your doctor, nurse, or healthcare professional.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,94
"Diabetes distress is the emotional distress from living with diabetes and the difficulties faced with daily self-management. Strong negative emotions can arise from checking blood sugar, taking medication, keeping up with physical activity, and eating healthy. These feelings may be unique to you and can be managed. Contributing factors to diabetes distress include newly diagnosed diabetes, not reaching target goals for managing diabetes, loss of meaning of life, direction, and focus, start and persistence of long-term complications, diabetes self-care expenses, unclear goals or direction for diabetes care, feeling disconnected, unheard or misunderstood by diabetes care providers, lack of psychosocial-emotional support, and feeling burnout from the burden of living with diabetes.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,95
"Living with diabetes can be stressful and limit your involvement in pleasurable activities. The ongoing emotional struggles of coping with diabetes can include feeling like you are constantly failing at managing your diabetes, feeling hopeless, fearing long-term complications, and feeling very alone. Physical symptoms may include fatigue, low energy, poor sleep, appetite changes, and difficulty concentrating. Depressive symptoms can impact self-care, reduce motivation in taking care of yourself, and contribute to fluctuations in blood sugar levels. Depression can be managed. If you are experiencing changes in sleep, interest, guilt, energy, concentration, appetite, nervousness, or have suicidal thoughts, talk with your doctor, nurse, or healthcare professional.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,96
"""Overcoming Type 2 Diabetes"" by Swift, C.S., & Clark, N.G. (2015) discusses strategies for managing stress, including the 'Four 'A's of Stress Management'. These include Avert and divert your attention to activities that relax you, learning to say no when you have too much on your plate, and changing your perspective on stressful situations. It is important to prioritize self-care and communicate with your loved ones about your needs. Remember that they care about your health and well-being.""",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,97
"You feel frustrated and stressed when you think about living with diabetes for the rest of your life. You know you choose how you feel and there is always a choice. You can choose to use helpful or unhelpful ways to deal with your frustrations. Adjust how you think and adapt to stressful situations. When you notice a negative or unhelpful thought, turn it around, think positive, for example, ‘I’m open to giving this a try’, ‘I can do it one step at a time’, ‘I can be kind to myself’, ‘I know it’s okay to be imperfect’. When you are feeling down, make a list of all the things you are grateful for. Read through this list whenever you find yourself stressed.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,98
"Overcoming Stressors in Diabetes Management: Manage Emotional Eating

To manage emotional eating, it is important to identify the negative emotions that drive you to eat mindlessly and find alternative methods for addressing and overcoming these difficult emotions. Minimize temptations by not buying or putting snacks in the cupboard. Plan and engage in meaningful activities in the evening. Avoid over-restriction and schedule regular snack times throughout the day. Plan your snacks intentionally, choosing satisfying and enjoyable options in healthy portions. Engage in conversation or activities with close friends or find a meaningful hobby.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,99
"Overcoming stressors in diabetes management involves enhancing moods with exercise. To engage in physical activity effectively, it is important to identify activities that are fun, enjoyable, and rewarding. Adjusting to your environment by arranging an activity at a convenient time and location is key. Making a concrete plan for regular exercise that you want to do, think you can do, and are willing to do is essential. Finding company for the activity can also be beneficial. Additionally, addressing self-defeating thoughts by questioning their validity, such as beliefs about age or weight, is important.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,100
"Here are the meaningful sentences related to diabetes management:

""Problem solving helps people to cope with stressful or overwhelming situations, and when no solution seems workable or it is difficult to get started. Helps you feel more motivated when the task is broken down into easier steps. First, select steps even if there is no ideal solution. Second, take a difficult task and break it into manageable steps. Let’s look at how we can use this technique in 4 steps.""",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,101
"Steps for better diabetes management:
Step 1: Describe the problem - Not exercising enough but wanting to improve health.
Step 2: List possible solutions:
- Get off the bus two stops early and walk to work.
- Use the staircase instead of the lift.
- Join a gym.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,102
"Step 3 in problem-solving for better diabetes management involves listing the pros and cons of each solution. For example, if one possible solution is to walk to work instead of driving, the pros could include a more relaxed walking experience and better health with fresh air. On the other hand, the cons might involve getting sweaty and uncomfortable due to heat, as well as needing more time to walk than drive, which could require waking up earlier even when lacking sufficient sleep.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,103
"Problem Solving: 4 steps for better diabetes management
Step 4
Is this a solution you think you would likely choose?
If so, let’s break the solution down into doable steps.
Carry out the best option.
Do it one step at a time.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,104
"Improving my relationship with others who care about me is important for managing diabetes. Positive relationships with healthcare professionals, such as doctors and nurses, can give you more confidence in managing your diabetes. Seeking support from family, friends, and co-workers can help you feel understood, valued, and motivated to make positive changes.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,105
"Improving my relationship with others who care about me is important. Family members who you relate well with can be helpful allies who stand by you and support you when you feel angry, frustrated, disappointed, down, or depressed. It's important to share with them what enables you to feel more supported.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,106
"COMMUNICATE​
What you think, How you feel, and What can help​
a. Describe: When you _______​
b. Explain: I feel _____________​
c. Specify: If you would do __________ instead ​
d. Consequence: I will feel __________​
Example:
a. Describe: When you criticize my food choices​
b. Explain: I feel judged and discouraged​
c. Specify: If you would offer suggestions or ask about my preferences​
d. Consequence: I will feel supported and motivated to make healthier choices.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,107
"Individuals with diabetes may face stigma, which involves exclusion, rejection, prejudice, and blame. This stigma can lead to worse health outcomes. Stigmatization is a significant challenge for those with diabetes and can be found in various settings such as family, school, workplace, and healthcare. It hinders people from seeking care and managing their health.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,108
"Construct the string into meaningful sentences and remove content unrelated to the topic of diabetes:
•Be kind to yourself. Never blame yourself. You may mistakenly believe you are responsible for your condition, but internalised stigma can be just as harmful to your health as stigma from others. Educate yourself on the many causes of diabetes and connect with people who share your experiences to help you overcome self-blame.
•Speak up if you see stigmatising behaviour or statements being made, and try to open up a conversation with others by sharing accurate information about diabetes. Being an ally to individuals with diabetes is key.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,109
"Share your stories with others. Having conversations with your friends, family, and colleagues can help humanize diabetes to those who are not familiar with the condition. Join a diabetes support group. Seek help if you, your child, or anyone you know is being stigmatized and needs assistance. Find a counselor at a Family Service Centre (FSC) near you.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,110
"You can contact the following diabetes groups for support and information:
- Diabetes Singapore
Email: enquiry@diabetes.org.sg
Phone: (65) 6564 9818
Website: https://www.diabetes.org.sg/

- TOUCH Diabetes Support
Email: tds@touch.org.sg
Phone: (65) 6377 0122

For additional resources, you can visit typeOne.sg on Facebook at https://www.facebook.com/groups/typeonesg.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,111
"Sure! Here is a revised sentence: ""Sleep is important for managing diabetes.""",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,112
"Diabetes and pre-diabetes have been linked to problems sleeping well. The effects of lack of sleep or poor sleep quality include poor attention, concentration, and memory, impaired judgment and reaction time, irritability, mood disturbances, difficulty managing intense emotions, fatigue, weakened immunity, high blood pressure, and weight gain.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,113
"Diabetes can affect sleep in various ways. High blood sugar levels during the night can lead to insomnia and next-day fatigue. When blood sugar levels are high, the kidneys make you urinate more frequently, disrupting sleep with frequent trips to the bathroom. High blood sugar can also cause headaches, increased thirst, and tiredness, interfering with falling asleep. On the other hand, going too long without eating or taking the wrong diabetes medication can result in low blood sugar levels at night. This can lead to nightmares, night sweats, or feelings of irritation or confusion upon waking up.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,114
"Dangers of nocturnal hypoglycemia! When blood sugar falls below 4.0 mmol/L while sleeping at night, the person experiences nocturnal hypoglycemia or “night-time hypo”. This can be dangerous and cause sudden death. Some ways to avoid it: Test your blood sugar levels before bed. Avoid skipping meals, including dinner. Avoid physical activity at night. Look out for warning signs: Restlessness and irritability, hot, clammy or sweaty skin, trembling or shaking, changes in breathing, nightmares, and racing heartbeat. Consult your doctor about nocturnal hypoglycemia.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,115
"Sleep problems in diabetes can be exacerbated by the emotional struggle of coping with the disease, leading to issues like depression and stress. These emotional factors can disrupt your sleep cycle, causing difficulties in falling asleep, staying awake at night, or waking up too early in the morning. Insomnia, characterized by sleep difficulties and daytime symptoms like fatigue and attention issues, is common among individuals with diabetes. Those with insomnia often feel distressed about their inability to sleep and the impact of sleep issues on their daily life. It is important to discuss sleep problems with your doctor, who may recommend sleep aids or other strategies to improve your sleep. Additionally, common sleep disorders in diabetes include obstructive sleep apnea and restless leg syndrome.",11.DiabetesHub-NDRM2023-En-02-BeHealthy.pdf,116
